firm_name,firm_website,challenge_name,markets,account_size,price,billing_type,currency,profit_target_pct,max_drawdown_pct,daily_drawdown_pct,drawdown_type,minimum_days,maximum_days,payout_frequency_days,payout_split_pct,payout_conditions,activation_fee,max_payout,contracts,data_feed,platforms,leverage,refund_policy,country_restrictions,phases,news_trading,overnight,weekend,ea_allowed,copy_trading,scalping,hedging,consistency_rule,consistency_pct,source_url,source_type,confidence,status
Atmos Funded,,2-Step 25K,cfd,25000,61.75,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
Atmos Funded,,2-Step 100K,cfd,100000,246.35,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
Moneta Funded,,1-Step 10K,cfd,10000,45,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,1,,,,,,,,,,,aggregator_unverified,needs_review,draft
Moneta Funded,,2-Step 25K,cfd,25000,84.5,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
Moneta Funded,,2-Step 50K,cfd,50000,182.5,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
Moneta Funded,,2-Step 100K,cfd,100000,330,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
Moneta Funded,,Instant 10K,cfd,10000,40,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,0,,,,,,,,,,,aggregator_unverified,needs_review,draft
Moneta Funded,,Instant 25K,cfd,25000,97.5,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,0,,,,,,,,,,,aggregator_unverified,needs_review,draft
Maven,,1-Step 5K,cfd,5000,17.1,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,1,,,,,,,,,,,aggregator_unverified,needs_review,draft
Maven,,1-Step 10K,cfd,10000,33.3,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,1,,,,,,,,,,,aggregator_unverified,needs_review,draft
Maven,,1-Step 20K,cfd,20000,61.2,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,1,,,,,,,,,,,aggregator_unverified,needs_review,draft
Maven,,1-Step 50K,cfd,50000,153,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,1,,,,,,,,,,,aggregator_unverified,needs_review,draft
Maven,,1-Step 100K,cfd,100000,342,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,1,,,,,,,,,,,aggregator_unverified,needs_review,draft
Maven,,2-Step 5K,cfd,5000,19.8,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
Maven,,2-Step 10K,cfd,10000,39.6,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
Maven,,2-Step 20K,cfd,20000,79.2,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
Maven,,2-Step 50K,cfd,50000,198,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
Maven,,2-Step 100K,cfd,100000,396,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
FundedElite,,1-Step 5K,cfd,5000,29.4,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,1,,,,,,,,,,,aggregator_unverified,needs_review,draft
FundedElite,,2-Step 5K,cfd,5000,23.4,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
FundedElite,,2-Step 15K,cfd,15000,35.4,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
FundedElite,,2-Step 25K,cfd,25000,53.4,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
FundedElite,,2-Step 100K,cfd,100000,179.4,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,2,,,,,,,,,,,aggregator_unverified,needs_review,draft
FundedElite,,Instant 25K,cfd,25000,114,one_time,USD,,,,,,,,,"Price only. This firm entered the catalogue through a supplied price table; its profit target, drawdown, daily loss limit, profit split and trading rules are NOT on file and are shown as unconfirmed rather than guessed.",,,,,,,,,0,,,,,,,,,,,aggregator_unverified,needs_review,draft
